prior_id,node_id,surface_type,x_m,y_m,z_m,normal_x,normal_y,normal_z,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,weight_m2,unknowns_per_node,unknown_vector,include_initial,note
airframe_box_medium,20,box,6.5,-3.3,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,21,box,6.5,-3.3,2.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,22,box,6.5,-3.3,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,23,box,6.5,-3.3,5.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,24,box,6.5,-3.3,6.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,25,box,6.5,-3.3,7.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,26,box,6.5,-3.3,8.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,27,box,6.5,-2.1999999999999997,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,28,box,6.5,-2.1999999999999997,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,29,box,6.5,-2.1999999999999997,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,30,box,6.5,-2.1999999999999997,2.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,31,box,6.5,-2.1999999999999997,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,32,box,6.5,-2.1999999999999997,5.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,33,box,6.5,-2.1999999999999997,6.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,34,box,6.5,-2.1999999999999997,7.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,35,box,6.5,-2.1999999999999997,8.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,36,box,6.5,-1.0999999999999996,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,37,box,6.5,-1.0999999999999996,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,38,box,6.5,-1.0999999999999996,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,39,box,6.5,-1.0999999999999996,2.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,40,box,6.5,-1.0999999999999996,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,41,box,6.5,-1.0999999999999996,5.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,42,box,6.5,-1.0999999999999996,6.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,43,box,6.5,-1.0999999999999996,7.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,44,box,6.5,-1.0999999999999996,8.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,45,box,6.5,0.0,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,46,box,6.5,0.0,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,47,box,6.5,0.0,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,48,box,6.5,0.0,2.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,49,box,6.5,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,50,box,6.5,0.0,5.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,51,box,6.5,0.0,6.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,52,box,6.5,0.0,7.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,53,box,6.5,0.0,8.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,54,box,6.5,1.1000000000000005,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,55,box,6.5,1.1000000000000005,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,56,box,6.5,1.1000000000000005,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,57,box,6.5,1.1000000000000005,2.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,58,box,6.5,1.1000000000000005,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,59,box,6.5,1.1000000000000005,5.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,60,box,6.5,1.1000000000000005,6.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,61,box,6.5,1.1000000000000005,7.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,62,box,6.5,1.1000000000000005,8.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,63,box,6.5,2.200000000000001,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,64,box,6.5,2.200000000000001,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,65,box,6.5,2.200000000000001,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,66,box,6.5,2.200000000000001,2.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,67,box,6.5,2.200000000000001,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,68,box,6.5,2.200000000000001,5.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,69,box,6.5,2.200000000000001,6.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,70,box,6.5,2.200000000000001,7.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,71,box,6.5,2.200000000000001,8.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,72,box,6.5,3.3000000000000007,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,73,box,6.5,3.3000000000000007,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,74,box,6.5,3.3000000000000007,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,75,box,6.5,3.3000000000000007,2.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,76,box,6.5,3.3000000000000007,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,77,box,6.5,3.3000000000000007,5.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,78,box,6.5,3.3000000000000007,6.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,79,box,6.5,3.3000000000000007,7.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,80,box,6.5,3.3000000000000007,8.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,81,box,6.5,4.4,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,82,box,6.5,4.4,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,83,box,6.5,4.4,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,84,box,6.5,4.4,2.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,85,box,6.5,4.4,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,86,box,6.5,4.4,5.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,87,box,6.5,4.4,6.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,88,box,6.5,4.4,7.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,89,box,6.5,4.4,8.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,90,box,6.5,5.5,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,91,box,6.5,5.5,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,92,box,6.5,5.5,1.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,93,box,6.5,5.5,2.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,94,box,6.5,5.5,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,95,box,6.5,5.5,5.125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,96,box,6.5,5.5,6.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,97,box,6.5,5.5,7.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,98,box,6.5,5.5,8.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,0,box,-6.5,-5.5,-0.5,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,1,box,-6.5,-5.5,0.625,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,2,box,-6.5,-5.5,1.75,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,3,box,-6.5,-5.5,2.875,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,4,box,-6.5,-5.5,4.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,5,box,-6.5,-5.5,5.125,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
airframe_box_medium,6,box,-6.5,-5.5,6.25,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,4,"J_t1,J_t2,M_t1,M_t2",True,Medium box Huygens surface for later Level 2/Level 3 structure-aware reconstruction tests.
